ID_Serie;sMape_0ive;sMape_S0ive;sMape_Arima;sMape_ETS;sMape_NNetar
16644;0.070486058;0.076632036;0.082762562;0.075713582;0.06491134
16645;0.189060584;0.154931016;0.313468293;0.230516;0.226059205
16646;0.22261554;0.221108159;0.348018407;0.241973901;0.265994168
16647;0.333358535;0.316110052;0.251977619;0.31027501;0.315420835
16648;0.291401039;0.164932178;0.182036619;0.136687048;0.262306061
16649;0.07316211;0.080625459;0.284423407;0.214238392;0.171183265
16650;0.181814565;0.185691454;0.181814565;0.201582646;0.431894327
16651;0.06462672;0.127265566;0.114620985;0.108857713;0.287124159
16652;0.133747254;0.375008902;0.228581731;0.134099665;0.164107588
16653;0.084946807;0.108765585;0.054685183;0.084944307;0.125220523
16654;0.10813293;0.143054313;0.201127257;0.129149185;0.113277292
16655;0.286674049;0.241336902;0.194325578;0.28617228;0.200964145
16656;0.280279739;0.289116536;0.208128798;0.28027937;0.301581211
16657;0.207215652;0.330787443;0.208343446;0.214481627;0.279595788
16658;0.169605825;0.22241651;0.190375882;0.16960461;0.148886757
16659;0.325931395;0.744949339;0.256108727;0.386791874;0.638294909
16660;0.896176721;0.554901037;0.560184763;0.568997729;0.467756876
16661;0.727120735;0.98255494;0.897678646;0.907506286;0.907726704
16662;0.047616512;0.143221326;0.047616512;0.047618059;0.129754214
16663;0.067475666;0.049191055;0.117989129;0.130516395;0.082893174
16664;0.074551145;0.051634345;0.147344921;0.143719039;0.057542726
16665;0.122878547;0.119203513;0.122878547;0.122873471;0.193254715
16666;0.251047604;0.113264025;0.114373739;0.102010988;0.166011008
16667;0.079360821;0.115007132;0.091043048;0.060561519;0.101799513
16668;0.018355282;0.057001473;0.066523857;0.047031994;0.040348724
16669;0.053938932;0.105177488;0.049721726;0.050599547;0.54489981
16670;0.016537727;0.037928467;0.030741525;0.015316353;0.050133222
16671;0.042036913;0.076929841;0.019613383;0.021160688;0.083656065
16672;0.397984723;0.429543035;0.397036687;0.397985102;0.388791822
16673;0.101327353;0.118301317;0.101327353;0.101327224;0.084919028
16674;0.305471015;0.327439568;0.305471015;0.303638521;0.179344886
16675;0.161653971;0.280495898;0.086822387;0.161661028;0.221311944
16676;0.229006459;0.357632871;0.294049445;0.292133932;0.436612328
16677;0.518660803;0.758408766;0.23391203;0.518658234;0.302778721
16678;0.327559595;0.495537661;0.554509805;0.32648105;0.222659492
16679;0.096902593;0.086678401;0.193043492;0.087326586;0.075848619
16680;0.378898879;0.28515645;1.0306213;0.338895567;0.195865996
16681;0.881909183;0.549847185;0.556114086;0.561665528;0.434770576
16682;0.529351273;0.636399556;0.378358694;0.335461846;0.402914832
16683;0.510967932;0.491636812;0.472308269;0.489142998;0.479636326
16684;0.040396293;0.090118134;0.050556536;0.039287468;0.069777513
16685;0.16627524;0.113801777;0.172468028;0.172385747;0.07631161
16686;0.07133706;0.080548299;0.169755333;0.074619028;0.081315593
16687;0.062940942;0.071384015;0.060439865;0.059600471;0.047427343
16688;0.15663074;0.252609924;0.15663074;0.223174695;0.248332583
16689;0.201199173;0.152332522;0.201199173;0.20119683;0.149003643
16690;0.044119137;0.036715858;0.070339883;0.043700699;0.070798326
16691;0.069667474;0.060759938;0.069667474;0.069660126;0.025361084
16692;0.274206359;0.21030272;0.274206359;0.274204856;0.186624375
16693;0.13068042;0.175850775;0.124274674;0.12401147;0.199595052
16694;0.062196037;0.213550133;0.066943161;0.066699937;0.086404729
16695;0.024826224;0.024573013;0.035793834;0.030627983;0.020178541
16696;0.037767836;0.056069519;0.037767836;0.037549491;0.030472911
16697;0.032632235;0.035222075;0.032632235;0.03263014;0.034233253
16698;0.031704008;0.090665495;0.031704008;0.031704796;0.109818334
16699;0.097082356;0.091957389;0.137405028;0.094436178;0.104744881
16700;0.035628121;0.0686581;0.013143529;0.039242261;0.077803669
16701;0.142721834;0.157731578;0.142721834;0.142751312;0.089864491
16702;0.053741736;0.033154175;0.062154349;0.067579165;0.033766067
16703;0.047048378;0.098614872;0.047048378;0.050708645;0.027387944
16704;0.024474542;0.022553609;0.044023454;0.025698168;0.026298511
16705;0.243094846;0.285460702;0.275926409;0.245441831;0.242240535
16706;0.043661911;0.063414618;0.043661911;0.043661462;0.131611845
16707;0.874136311;1.240945223;1.206799933;1.175400827;1.334583163
16708;0.353436319;0.560899032;0.737773902;0.631918156;0.751666636
16709;0.040853616;0.081267462;0.019399657;0.038074637;0.515361611
16710;0.073441454;0.084954998;0.090045611;0.07099327;0.086025075
16711;0.088779354;0.168203336;0.05411334;0.088780014;0.1841315
16712;0.076780793;0.10919373;0.081964707;0.088494902;0.102213336
16713;0.129732201;0.267508893;0.087956248;0.156210369;0.153263152
16714;0.175182508;0.270205486;0.156678961;0.285607351;0.394855753
16715;0.731564755;1.101393585;1.012159883;1.04542312;0.927961545
16716;0.574712181;0.544520354;0.577225718;0.381853816;0.572681057
16717;0.212092438;0.19012749;0.207862592;0.217116374;0.224281897
16718;0.068930834;0.049166389;0.055829992;0.05888225;0.048464453
16719;0.052791148;0.163375915;0.041511513;0.040031906;0.118033242
16720;0.015362697;0.028694958;0.02584349;0.018732636;0.021960442
16721;0.040700733;0.035014638;0.040700733;0.038881663;0.047872428
16722;0.170628722;0.359863781;0.095966669;0.207863957;0.183296502
16723;0.252438185;0.322286041;0.202690876;0.289010869;0.678652597
16724;0.463543972;0.846776527;0.607198398;0.700922144;0.618881335
16725;0.64387554;0.559008801;0.580669368;0.537407073;0.522324697
16726;0.374445461;0.503303112;0.789535209;0.62287598;0.38156797
16727;0.207877204;0.187666509;0.203362818;0.213623312;0.210352876
16728;0.059722589;0.083244716;0.086709413;0.029956489;0.119568419
16729;0.03426389;0.17936469;0.059311942;0.034263804;0.088885543
16730;0.028826729;0.027629341;0.018707693;0.026400959;0.049253066
16731;0.117675571;0.391444715;0.40297345;0.272942591;0.189308119
16732;0.465042463;0.48932948;0.443693974;0.573659632;0.440621353
16733;0.096774622;0.114568883;0.096774622;0.097415832;0.159566395
16734;0.100517855;0.117331357;0.100517855;0.100518046;0.140064305
16735;0.119089591;0.131546128;0.119089591;0.118311755;0.096311161
16736;0.059697536;0.085068493;0.064452797;0.059697537;0.087615476
16737;0.179147264;0.182500475;0.110013331;0.093200561;0.173698063
16738;0.085124548;0.251140885;0.289541947;0.085125452;0.087069924
16739;0.061895157;0.077582383;0.061895157;0.062259015;0.18735663
16740;0.103659685;0.131529002;0.103659685;0.103659686;0.095012697
16741;0.243000855;0.303123609;0.253860698;0.242997534;0.350613101
16742;0.218030108;0.317757482;0.218030108;0.218029979;0.323329449
16743;0.133221143;0.134884677;0.138530911;0.138638842;0.237469384
16744;0.076316118;0.135973261;0.077011094;0.076315042;0.072689992
16745;0.217717748;0.48981953;0.217717748;0.209451677;0.316335082
16746;0.097234047;0.190205678;0.097234047;0.100592973;0.116555908
16747;0.535080212;0.490427298;0.535080212;0.534024071;0.908150026
16748;0.218030108;0.317757482;0.218030108;0.218029977;0.29135464
16749;0.133221143;0.134884677;0.138560312;0.138664934;0.14256522
16750;0.055986525;0.084135196;0.067310456;0.055986663;0.056282063
16751;0.194892297;0.105687756;0.076035319;0.45125692;0.059764158
16752;0.187999307;0.305621616;0.048066917;0.068352397;0.419161161
16753;0.0516009;0.158233491;0.0516009;0.050321994;0.104903658
16754;0.532103474;0.635621122;0.63944424;0.660885619;0.668515706
16755;0.207047003;0.175381435;0.253386866;0.258337533;0.113859231
16756;0.113457726;0.232759974;0.08496278;0.108050304;0.146459131
16757;0.053845587;0.072659608;0.020622802;0.040477737;0.036968882
16758;0.620961306;0.820476241;0.702398676;0.656825521;0.519117867
16759;0.784611491;0.524263094;0.297188282;0.788059752;0.303340254
16760;0.947147784;0.630374547;0.461976326;0.273531616;0.665565912
16761;1.081831141;1.018506652;0.630589966;0.921077434;0.363845155
16762;0.868695505;0.87898589;0.687486807;0.757328924;0.807699031
16763;0.453319303;0.389437537;0.314117742;0.403958906;0.35466701
16764;0.294384527;0.318225422;0.366582356;0.229829307;0.285881341
16765;0.81176792;0.53061936;0.81176792;0.493309882;0.328643546
16766;0.937094739;0.636505206;0.46444664;0.289047736;0.46501141
16767;1.097940468;1.028448071;0.633548144;0.861597376;0.765080736
16768;0.341016608;0.468619144;0.341016608;0.340736479;0.296383399
16769;0.518931409;0.490964326;0.518931409;0.635633284;0.336575764
16770;0.126628356;0.076124333;0.120095214;0.215544793;0.104554414
16771;0.196426531;0.395486077;0.199318208;0.196331096;0.228320052
16772;0.127934537;0.099515214;0.127934537;0.124345107;0.087131678
16773;0.042433067;0.031290153;0.018771581;0.013314313;0.023301751
16774;0.076704159;0.164942453;0.076704159;0.075829771;0.055879375
16775;0.054318981;0.069492882;0.054318981;0.053002697;0.059962862
16776;0.034390386;0.031424473;0.034467376;0.037524929;0.050244075
16777;0.034461707;0.070217538;0.034461707;0.035001072;0.033354108
16778;0.13450077;0.318890666;0.427862594;0.136060014;0.38544261
16779;0.203219936;0.167023013;0.137067448;0.129380489;0.174194283
16780;0.169267482;0.192144082;0.096463948;0.13271593;0.319739316
16781;0.053228764;0.09648278;0.037184873;0.031557412;0.044987005
16782;0.041215589;0.057883089;0.064561425;0.059816082;0.043280727
16783;0.017931528;0.019640869;0.017931528;0.017931565;0.019048947
16784;0.257311444;0.238318525;0.179065435;0.230021837;0.204519786
16785;0.614128072;0.576820411;0.41026061;0.393291927;0.441688911
16786;0.692009653;1.121663838;0.777543414;0.707215995;0.49708218
16787;0.36593709;0.424293119;0.415556193;0.329535914;0.406315049
16788;0.060900848;0.072667534;0.086519808;0.064256021;0.045685876
16789;0.087579919;0.086161771;0.061965741;0.070786701;0.079679016
16790;0.041420765;0.025036901;0.131230926;0.05179831;0.024534162
16791;0.114823854;0.168982238;0.208127919;0.114823015;0.111984507
16792;0.0888981;0.114224459;0.0888981;0.088885013;0.10902511
16793;0.131464086;0.088416201;0.131764487;0.134448764;0.11141316
16794;0.13558674;0.136533605;0.231402374;0.137628245;0.156823343
16795;0.16521134;0.153584036;0.149478274;0.158852639;0.164890369
16796;0.20976568;0.19933475;0.241161901;0.20842736;0.191741661
16797;0.109246021;0.075786341;0.041705465;0.040105679;0.444008095
16798;0.446455286;0.413166486;0.499607847;0.545806895;0.191331564
16799;0.044072485;0.109950397;0.040743078;0.02370742;0.188342316
16800;0.042709732;0.057048902;0.1053114;0.050118679;0.044086247
16801;0.075051538;0.213749147;1.260841713;0.075050574;0.074111787
16802;0.213504767;0.397946238;0.175523288;0.213508474;0.156656176
16803;0.086733078;0.072528775;0.102619529;0.086730045;0.074766833
16804;0.149100654;0.143585;0.116072625;0.149095215;0.130457419
16805;0.361032875;0.584821585;0.898781689;0.361315845;0.756623039
16806;0.2817599;0.510639052;0.2817599;0.270414443;0.228796245
16807;0.479751458;0.941733537;0.348553589;0.584614895;1.36847568
16808;0.239212079;0.360197343;0.171096159;0.239217075;0.84112184
16809;0.087921009;0.082782207;0.113880345;0.089844902;0.086918342
16810;0.609216186;0.576045668;0.410285533;0.39569347;0.448935707
16811;0.42861677;0.500006214;0.370699969;0.38926311;0.489212155
16812;0.049602771;0.071510021;0.050237912;0.050128015;0.056625451
16813;0.033720579;0.030328594;0.028322751;0.033993172;0.029826909
16814;0.044334355;0.051212533;0.042939389;0.061437577;0.062955123
16815;0.103248979;0.276778265;0.143768899;0.104280586;0.373708164
16816;0.182479568;0.146065978;0.116466366;0.119385255;0.138749015
16817;0.028677918;0.047175032;0.012071969;0.015691196;0.021949321
16818;0.029572393;0.044567579;0.052707545;0.056073185;0.03129551
16819;0.021536804;0.032825236;0.024002054;0.022174803;0.022401667
16820;0.045253283;0.059765669;0.019319344;0.015172492;0.039064299
16821;0.169814991;0.134653908;0.173261413;0.168359735;0.127193432
16822;0.263763383;0.281116012;0.241547983;0.227400766;0.258166585
16823;0.348713393;0.331886292;0.348713393;0.343929844;0.331295963
16824;0.004127383;0.003329957;0.010938919;0.004118775;0.003096914
16825;0.073086124;0.038840301;0.073086124;0.073086326;0.045644261
16826;0.261541533;0.266417208;0.275230269;0.275411981;0.247877939
16827;0.042484481;0.071081317;0.042484481;0.042467083;0.09394572
16828;0.017723832;0.019860561;0.017723832;0.01747601;0.023522768
16829;0.024140143;0.039121604;0.02749728;0.02333907;0.023347213
16830;0.026169614;0.02447283;0.026169614;0.026169466;0.024558209
16831;0.145934409;0.192680583;0.154461807;0.154145716;0.053832762
16832;0.12049049;0.147149916;0.12049049;0.120488459;0.17756962
16833;0.046870843;0.043512373;0.046870843;0.044841312;0.039925234
16834;0.030177463;0.211438843;0.030177463;0.028967887;0.268299321
16835;0.047972776;0.026644695;0.110849588;0.044211931;0.032738389
16836;0.139923168;0.145957113;0.144850084;0.14462608;0.141233615
16837;0.036568607;0.029816436;0.036568607;0.036568372;0.044932786
16838;0.039080428;0.091009265;0.011420347;0.033969326;0.064218711
16839;0.020258031;0.019934009;0.031933175;0.020690272;0.019717211
16840;0.045730135;0.057784491;0.051770044;0.042468363;0.051486392
16841;0.421135783;0.418184584;0.421135783;0.421131519;0.433054306
16842;0.708686748;0.69024662;0.703707944;0.715879215;0.643587241
16843;0.036920552;0.030178996;0.036920552;0.036945047;0.036570404
16844;0.469015687;0.894329199;0.550436559;0.56898603;0.837407112
16845;0.277468222;0.331400942;0.277468222;0.279416409;0.252315712
16846;0.516985789;0.708867852;0.790372203;1.087997244;0.810913124
16847;0.22203808;0.160649592;0.108622182;0.379309271;0.130170118
16848;0.267144714;0.2470131;0.26241677;0.247134516;0.705006224
16849;0.146578929;0.112454525;0.161804141;0.154293712;0.289015195
16850;0.148225408;0.219684802;0.075212436;0.10274778;0.397449577
16851;0.301824425;0.249109685;0.301824425;0.301822294;0.561907661
16852;0.551482272;0.771968659;0.551482272;0.552393086;0.547130536
16853;0.588254156;0.754054647;0.581950083;0.583219811;0.726168042
16854;0.381737405;0.525789032;0.474895138;0.384152518;0.464210884
16855;0.16477129;0.284854101;0.077942261;0.078049041;0.336172269
16856;0.039721364;0.033375164;0.039721364;0.039720835;0.046196799
16857;0.144760136;0.156841435;0.136972035;0.144658168;0.146726384
16858;0.040023892;0.048645962;0.023842179;0.03150957;0.028121823
16859;0.046115057;0.078777174;0.021964342;0.03099277;0.077204398
16860;0.591144313;0.616397746;0.586660286;0.588376595;0.543885587
16861;0.226436061;0.164165782;0.110681301;0.239366451;0.128523497
16862;0.788939755;0.758842446;0.543423113;0.794563743;0.694052791
16863;0.145676417;0.113316682;0.158980186;0.164065376;0.373415689
16864;0.174504889;0.4209961;0.174504889;0.174510438;0.658945201
16865;0.023367185;0.072297391;0.026064184;0.021979572;0.022339119
16866;0.407595033;0.315220486;0.407595033;0.40754288;0.256504361
16867;0.59688694;0.653758681;0.613806931;0.857193407;1.188686736
16868;0.462954237;0.620787037;0.593536932;0.522835831;0.662447974
16869;0.092584821;0.299439078;0.048139812;0.048319324;1.509230497
16870;0.103648563;0.143626925;0.103648563;0.103558086;0.086732266
16871;0.214780285;0.224372893;0.216471354;0.216895184;0.219051916
16872;0.260048767;0.20429887;0.260048767;0.259584634;0.186329821
16873;0.914492961;0.88550629;0.896041141;0.895822329;0.979811548
16874;0.221632299;0.18707508;0.221632299;0.221629914;0.433062397
16875;0.190145095;0.25009044;0.24334464;0.209245031;0.196844429
16876;0.27941774;0.288189632;0.275020112;0.274871554;0.224955209
16877;0.462650951;0.409917944;0.462650951;0.462633098;0.45159142
16878;0.392917719;0.540438448;0.862573831;0.392645341;0.618125278
16879;0.117242601;0.114279904;0.117242601;0.11682528;0.099582509
16880;0.123191559;0.165152649;0.123191559;0.123191596;0.903589917
16881;0.088242732;0.093796708;0.082462919;0.087577495;0.086611363
16882;0.235240238;0.503167386;0.235240238;0.235311128;0.684483668
16883;0.54647435;1.293996519;0.872549767;0.793345401;1.01487852
16884;0.304548762;0.305795041;0.460270903;0.289913857;0.29433117
16885;0.297119208;0.155368005;0.871048722;0.268480682;0.293959759
16886;0.716181812;0.543542647;0.716181812;0.7160423;0.396809888
16887;0.300473836;0.839212533;0.300473836;0.303454445;0.336140622
16888;0.2160049;0.223734007;0.2160049;0.214979189;0.235696645
16889;0.218285942;0.535953987;0.320519995;0.16162162;0.36168647
16890;0.160175264;0.597129035;0.176413147;0.16017411;0.239330198
16891;0.2882051;0.302097337;0.49968351;0.288017213;0.276325419
16892;0.044674529;0.072473716;0.037141533;0.055343142;0.100486904
16893;0.254287646;0.244444568;0.272493583;0.27285678;0.109774921
16894;0.311708155;0.334926665;0.34625238;0.307025852;0.149817285
16895;0.52398464;0.420014762;0.342971143;0.382749838;0.285699148
16896;0.593963805;0.484548917;0.514106316;0.516595189;0.547403564
16897;0.413734312;0.556563561;0.28229538;0.419425405;0.696141016
16898;0.444216704;0.433898562;0.444216704;0.492114763;0.727563315
16899;0.033041602;0.046756006;0.052230373;0.032924135;0.099528531
16900;0.070543314;0.085569907;0.056015638;0.060572976;0.087865291
16901;0.042805175;0.113445616;0.054800561;0.06116495;0.118134065
16902;0.093471049;0.237786715;0.130930696;0.087809151;0.144934996
16903;0.145991542;0.236173084;0.307253703;0.223293422;0.239030053
16904;0.323696902;0.347221247;0.465990099;0.438913304;0.357137521
16905;0.399904759;0.473274046;0.489240867;0.522145164;0.399898247
16906;0.518150838;0.418813395;0.332362349;0.365496528;0.280268693
16907;0.798723375;0.633968498;0.712735495;0.730649663;0.783284075
16908;0.457813532;0.578342283;0.261925375;0.237230113;0.379713489
16909;0.106801989;0.108533852;0.112340046;0.098669622;0.067864746
16910;0.774761091;1.060835962;0.946039752;0.960659349;0.95633226
16911;0.794089877;0.852655994;0.839516369;0.82714564;0.900561353
16912;0.510292064;0.475816527;0.510292064;0.499439543;0.56006447
16913;0.230799281;0.233682536;0.270015614;0.224659877;0.259782716
16914;0.052394237;0.070936597;0.050462323;0.04945428;0.053886856
16915;0.15267978;0.091228704;0.155749205;0.155768453;0.146024107
16916;0.160226414;0.116998303;0.227941804;0.236319686;0.182621758
16917;0.411612347;0.546705471;0.411612347;0.39420688;0.483072842
16918;0.452070939;0.291788744;0.351821156;0.314232365;0.329748178
16919;0.111109369;0.160803173;0.091285119;0.088764727;0.170912967
16920;0.164589284;0.209099442;0.156216106;0.160121656;0.132973675
16921;0.063030189;0.094221394;0.031585737;0.047798125;0.085824694
16922;0.437344259;0.437636814;0.443524942;0.440871386;0.363907291
16923;0.147008456;0.126535855;0.147008456;0.147005779;0.139913344
16924;0.155537987;0.169743672;0.155537987;0.155359544;0.056527506
16925;0.138797965;0.116086217;0.138797965;0.138480064;0.068494579
16926;0.106390349;0.330723634;0.082584539;0.114001042;0.149595502
16927;0.047136863;0.047406835;0.047136863;0.047284709;0.046881839
16928;0.155398122;0.145973959;0.155398122;0.154851997;0.13129495
16929;0.079530452;0.077306931;0.079530452;0.078886454;0.057404317
16930;0.213459538;0.249337352;0.272094039;0.207606169;0.266229488
16931;0.055671067;0.11630943;0.055671067;0.061376558;0.085296325
16932;0.108976316;0.319214703;0.108976316;0.108982598;0.206674794
16933;0.200010906;0.203393399;0.200010906;0.200008598;0.206178919
16934;0.371798798;0.54285584;0.371798798;0.375284964;0.585449673
16935;0.063674239;0.059658909;0.087955712;0.063673354;0.066238048
16936;0.06115602;0.040887503;0.06115602;0.061155119;0.107084543
16937;0.064670161;0.125870309;0.018704147;0.045172767;0.03264547
16938;0.023755402;0.028560465;0.023755402;0.025851253;0.021817622
16939;0.097610837;0.106119798;0.097610837;0.097612097;0.10405746
16940;0.016916084;0.032414759;0.016916084;0.016984827;0.015913261
16941;0.710930955;0.847473984;0.801473358;0.83628328;0.965227608
16942;0.01732266;0.017400997;0.018453713;0.013478265;0.017934779
16943;0.05289766;0.119539749;0.011433547;0.031089537;0.028342415
16944;0.023191732;0.023092234;0.023191732;0.023192224;0.024023876
16945;0.032895348;0.092800644;0.037401464;0.027822696;0.037405486
16946;0.530082688;0.547909776;0.530082688;0.7684489;0.500742119
16947;0.01533508;0.01634972;0.017888415;0.008031255;0.014836425
16948;0.216682676;0.241320279;0.164963267;0.17405843;0.191785512
16949;0.028118845;0.030694299;0.028118845;0.028118583;0.024942924
16950;0.075817413;0.053685437;0.112100659;0.075812704;0.053271652
16951;0.1641277;0.164602505;0.223669726;0.19537207;0.17174224
16952;0.048304678;0.323743948;0.104660613;0.309813189;0.094814609
16953;0.492330103;0.498785815;0.359124791;0.55206022;0.507078221
16954;0.727298724;0.64595226;0.687447992;0.602327377;0.650534436
16955;1.127114136;1.292770675;1.253034874;1.293024345;1.224877796
16956;0.103506917;0.258151953;0.138175933;0.448851587;0.092465125
16957;0.034323498;0.058543984;0.008633091;0.00824096;0.034418467
16958;0.097953635;0.103096844;0.097953635;0.493951667;0.083891595
16959;0.092358058;0.132516816;0.092358058;0.092359312;0.076928179
16960;0.148622319;0.184814509;0.060652032;0.079776575;0.50992941
16961;0.124073647;0.109786734;0.032214291;0.0400528;0.10067819
16962;0.29192397;0.304774215;0.24882424;0.368544462;0.280784055
16963;0.171903771;0.220120891;0.171903771;0.275679693;0.195479502
16964;0.145834448;0.184207679;0.145834448;0.147959634;0.155017224
16965;0.09305189;0.089560702;0.110054285;0.087711282;0.091600743
16966;0.123493646;0.125596754;0.185213704;0.116755953;0.125363716
16967;0.221048577;0.199791789;0.221048577;0.221048955;0.21505461
16968;0.133735799;0.131301835;0.11773622;0.124190805;0.152113104
16969;0.124373229;0.16894032;0.043342854;0.12437433;0.11994908
16970;0.101686334;0.1039453;0.021135347;0.024115984;0.124989617
16971;0.11214777;0.130288426;0.168495321;0.161558971;0.101869332
16972;0.147253785;0.152298844;0.147253785;0.218627238;0.157493549
16973;0.06595272;0.074097254;0.042810528;0.050991115;0.069835099
16974;0.191453519;0.189593862;0.150952969;0.198436984;0.192424383
16975;0.150838719;0.166016244;0.150838719;0.150839523;0.087759864
16976;0.118349965;0.119789903;0.059903422;0.104622844;0.125208198
16977;0.346788656;0.240191175;0.279198169;0.346789873;0.30277505
16978;0.229951558;0.334857468;0.229951558;0.309190487;0.274803686
16979;0.176242003;0.257793589;0.176242003;0.43918116;0.415997584
16980;0.288921127;0.289713614;0.886624357;0.305148129;0.160946627
16981;0.208547126;0.198464014;0.477063243;0.228082537;0.218029562
16982;0.72270072;0.77931118;1.224866755;0.722700677;0.701215525
16983;0.192220779;0.18066328;0.19586919;0.19150252;0.173298408
16984;0.033507169;0.038249643;0.033507169;0.033508097;0.054951124
16985;0.046046211;0.103768699;0.055175206;0.037426844;0.05108094
16986;0.253243111;0.250365819;0.287282833;0.334798479;0.250562201
16987;0.14552554;0.19472873;0.14552554;0.231419078;0.178453761
16988;0.122586861;0.175022822;0.096292418;0.104739614;0.149890528
16989;1.014283711;0.830639153;1.014283711;0.969430997;1.805875406
16990;0.032350432;0.061973151;0.016756547;0.01575948;0.036263885
16991;0.040242192;0.049701388;0.040242192;0.040242811;0.039474071
16992;0.048627584;0.078930403;0.006325918;0.004479517;0.062181576
16993;0.134706202;0.260776346;0.089088675;0.086555204;0.237255329
16994;0.060682753;0.064717159;0.067804309;0.063303501;0.054913839
16995;0.041022199;0.03707518;0.041022199;0.041013358;0.040295044
16996;0.087091384;0.090325003;0.149919329;0.140724662;0.110706413
16997;0.16761375;0.10721918;0.16761375;0.167665794;0.050368939
16998;0.382240485;0.357408039;0.155649184;0.382241825;0.384883631
16999;0.017081353;0.018683291;0.017081353;0.017081772;0.017368665
17000;0.240854641;0.246944471;0.244229888;0.233037191;0.274151753
17001;0.454001732;0.428091582;0.363243274;0.420976421;0.713173399
17002;0.063957754;0.115907662;0.052309145;0.030354396;0.106772249
17003;0.240910157;0.246980561;0.244366476;0.233138641;0.25509461
17004;0.028850984;0.036208849;0.091964483;0.046294352;0.022252077
17005;0.453994382;0.42807268;0.363241059;0.421077492;0.714023887
17006;0.209793649;0.201021885;0.243404793;0.206647757;0.235583489
17007;0.269220534;0.266019581;0.269354455;0.26946096;0.259204172
17008;0.137627691;0.147348069;0.125585196;0.138661909;0.346337207
17009;0.102793971;0.184049269;0.07424802;0.051015307;0.105847141
17010;0.602008648;0.616977616;0.511439232;0.608692872;0.679988995
17011;0.076101218;0.117582369;0.024350859;0.054629699;0.134123913
17012;0.360085838;0.401933452;0.275448169;0.283240055;0.560990788
17013;0.602139723;0.616767495;0.511773142;0.608726596;0.666620596
17014;0.076098178;0.11757817;0.02435058;0.054592231;0.129205716
17015;0.360080648;0.401960774;0.275387728;0.282837174;0.561804864
17016;0.061624788;0.100830492;0.066448673;0.062933627;0.06215756
17017;0.399896644;0.434914322;0.412992868;0.474935776;0.52688322
17018;1.012595161;1.020253513;0.96732536;1.050664166;1.044080957
17019;0.230080046;0.236444612;0.228859584;0.224031385;0.325459684
17020;0.082017927;0.079879103;0.09809011;0.099553469;0.069309556
17021;0.642500088;0.696772618;0.61187447;0.61097081;0.867358517
17022;0.111566232;0.143152964;0.111923662;0.129203847;0.185234837
17023;0.31807749;0.213605166;0.31807749;0.377336569;0.442767297
17024;0.35193163;0.376239224;0.282007308;0.356975935;0.324166947
17025;0.317980044;0.213683917;0.317980044;0.394215948;0.410374629
17026;0.501476043;0.501795188;0.499106834;0.499165957;0.633561917
17027;0.431648314;0.442186101;0.433477874;0.476238793;0.433126163
17028;0.734868536;0.800717237;0.734718812;0.735010091;0.713916257
17029;0.081693773;0.07643626;0.083000316;0.062385798;0.056038994
17030;0.401961711;0.399494079;0.401961711;0.399266119;0.435301279
17031;0.31398665;0.361513165;0.258326473;0.31398665;0.439184774
17032;0.269202512;0.266009083;0.269336943;0.269444781;0.262439931
17033;0.259383747;0.245000262;0.233401489;0.258005539;0.254974012
17034;0.394805324;0.395986327;0.380106644;0.428181804;0.449779135
17035;0.574226875;0.593478087;0.552675849;0.504971798;0.557969561
17036;0.319345248;0.369694717;0.272198957;0.319345247;0.612572007
17037;0.199589775;0.333009926;0.208185287;0.199561589;0.083422727
17038;0.445278494;0.448693053;0.203136835;0.419242994;0.449153056
17039;0.031477198;0.036422987;0.097860068;0.05061966;0.019147658
17040;0.429749641;0.407392163;0.304420227;0.38558963;0.738795204
17041;0.052911614;0.107768209;0.052761591;0.021870065;0.081538841
17042;0.328263083;0.389250781;0.675365536;0.316911804;0.236945576
17043;0.026475797;0.043480012;0.094236673;0.04176258;0.035351124
17044;0.462684388;0.454889242;0.314706488;0.420221029;0.731716385
17045;0.60818607;0.623837721;0.520767836;0.614851999;0.673331289
17046;0.070153932;0.113733336;0.023381731;0.047688478;0.126690849
17047;0.10105568;0.178002613;0.047832258;0.045878996;0.115921468
17048;0.423126796;0.522701403;1.198373781;0.260098793;0.640569341
17049;0.077359582;0.125383609;0.025874855;0.053820695;0.157218497
17050;0.355449251;0.40392932;0.270909198;0.270813296;0.583089755
17051;0.048800787;0.044231736;0.048800787;0.048799644;0.017774908
17052;0.027211914;0.087975272;0.027211914;0.027213394;0.093991306
17053;0.002290951;0.012600229;0.002290951;0.002290951;0.005031072
17054;0.051763415;0.068738123;0.024141767;0.022799467;0.034452257
17055;0.025827247;0.043583348;0.002363899;0.003548961;0.008331963
17056;0.053777962;0.070546516;0.053954504;0.053776533;0.040248151
17057;0.105714775;0.089225866;0.109914709;0.110541974;0.109656598
17058;0.124824644;0.127182571;0.124832274;0.124269597;0.124455452
17059;0.023010983;0.020621682;0.021421709;0.016949531;0.025642139
17060;0.028482214;0.026601226;0.02608726;0.027972451;0.008722747
17061;0.041358982;0.059466476;0.051765014;0.043148034;0.046089653
17062;0.034198135;0.050688638;0.045754485;0.038141349;0.021665643
17063;0.166136803;0.171098612;0.166136803;0.162372274;0.241457183
17064;0.022633343;0.056415409;0.057025001;0.01731817;0.052645345
17065;0.180271343;0.146289309;0.190387083;0.178581706;0.2521521
