ID_Serie;rmse_0ive;rmse_S0ive;rmse_Arima;rmse_ETS;rmse_NNetar
14393;638.3157244;1033.59381;791.0278634;702.1104051;1525.220684
14394;439.9810602;412.7886196;326.2446181;268.9102151;357.3424499
14395;551.9285421;329.9726344;329.2069767;279.3635994;508.8984777
14396;2407.73154;1996.309484;2130.489385;1840.416235;2444.456632
14397;1641.823174;2483.999911;1065.255526;2664.150239;1817.54227
14398;211.3448998;374.0381739;229.2774908;165.6527549;236.5640757
14399;6386.326104;1781.856086;1146.241537;1052.990319;1230.531409
14400;3317.470589;887.6998992;846.1604175;844.1102313;1117.794902
14401;756.2296829;284.22409;425.803311;252.0618455;528.1702996
14402;216.0590197;560.5162303;135.5641676;156.578049;469.0481136
14403;134.1953386;357.7852397;438.9439219;170.7358115;243.0328523
14404;475.137407;1216.600455;414.5598571;325.7822131;312.5374588
14405;1560.617755;2177.369718;1081.884062;965.2644508;1541.783759
14406;146.6098375;203.2513496;119.5702171;160.5718782;188.9473546
14407;524.8910157;348.2869204;77.8225369;133.8068823;144.5201472
14408;2136.285219;2081.311455;2119.563465;2056.802178;2136.670093
14409;587.0818681;848.8273395;504.1624152;630.4033312;677.2390926
14410;573.0889382;559.3250471;454.8341933;355.3460432;396.3665962
14411;267.7020296;215.0645937;248.0189037;201.8848331;253.5657538
14412;968.1309886;684.885838;433.8147625;325.1235625;313.8910813
14413;2349.167579;2019.574606;2238.133987;2180.332476;2358.99197
14414;2136.246187;2081.385614;2125.479564;2062.411655;2104.693066
14415;587.0818681;848.8273395;467.5494845;660.4123361;698.7165954
14416;539.9434127;348.0660857;365.2463386;322.4485463;542.2813034
14417;645.4326714;652.7378238;511.6504603;329.0847295;489.4039834
14418;2136.285219;2081.311455;2126.578008;2058.415811;2199.258582
14419;973.2511877;1145.44086;1257.564889;910.0552255;1281.737829
14420;1044.511242;1249.649823;1106.217531;1027.933738;1112.43689
14421;1478.749941;1546.028927;1799.050758;1478.317678;1819.609657
14422;1282.822409;555.8427036;742.1376472;748.8012048;712.5589621
14423;240.5534388;159.4794664;130.9709977;131.0840991;130.3678165
14424;1057.527777;2208.459751;1624.44594;1809.176444;1668.685868
14425;1125.504613;817.0915623;907.3264866;789.3526429;1467.174901
14426;412.1715076;184.6960085;86.95732091;85.05876807;116.0294989
14427;1192.85284;2199.599891;1644.99167;1531.682638;1721.589044
14428;1313.907812;1308.150277;1128.295389;1314.457007;1025.682229
14429;656.5160962;813.6168935;469.439194;582.5262645;716.810523
14430;7250.767444;5795.171204;5897.155379;5649.39275;8301.753214
14431;434.9754437;319.614954;334.7856042;259.8651477;1012.218439
14432;841.1812986;1460.21742;879.6998088;1066.865804;965.5371805
14433;1419.367976;3212.693866;2273.179938;2559.711978;2696.784438
14434;674.1076494;462.7896416;511.6381481;533.2946572;804.5654522
14435;5004.536597;13042.35273;7939.165278;12644.95513;3979.902257
14436;3454.417712;9965.290347;2825.654041;2604.346886;2901.166767
14437;2563.26935;3104.229143;2562.40229;2461.377271;2793.608879
14438;4325.801163;4082.715957;3502.781982;2661.546597;3574.744275
14439;708.7837341;479.2708264;631.7640495;559.969206;830.8372464
14440;1645.629892;4669.691419;1390.007963;1768.023517;1843.016939
14441;864.4689923;632.7672131;615.7938215;606.823724;680.0525141
14442;2239.625487;2116.641764;1786.427106;1830.075003;1542.064784
14443;1890.635461;1954.037561;1894.607968;1837.721785;1920.655348
14444;635.4051193;663.9251639;582.8205532;382.7304357;580.8264428
14445;2119.960943;2310.627213;2154.284676;1759.333945;2087.910041
14446;4611.433724;5369.515211;5110.582667;3711.545059;6100.765066
14447;1213.764865;854.2569023;1075.807256;860.8151012;2072.175085
14448;1095.479058;1044.432518;955.2365523;644.7213761;959.2426947
14449;2324.577694;4785.876626;4048.535813;7102.898336;1890.575088
14450;1590.171486;1774.444804;1267.210253;1629.308777;1862.735561
14451;2743.121862;2210.967845;2654.549209;2205.717254;3213.225984
14452;1070.101;1030.064734;1042.579122;986.6185083;899.234504
14453;1731.302741;2851.850498;2341.736236;2411.85715;1952.373886
14454;484.9654354;365.4702531;402.6670458;363.0176795;416.2378195
14455;3406.810717;2799.698516;2282.732362;3771.321357;4655.57782
14456;672.28331;956.9365601;625.2380048;926.8679539;714.0480815
14457;673.0395865;810.6563654;736.8819211;711.0378597;665.7191994
14458;909.9297105;912.3786704;835.9054686;717.9121478;1256.711478
14459;284.5449659;181.9908912;178.8186179;194.7845406;419.192053
14460;585.9251783;699.2521178;597.266394;634.7174295;518.6809148
14461;5262.089872;3418.16028;3078.665181;3274.055661;2969.302824
14462;4940.878813;5801.83167;5362.16892;4982.239104;5292.204904
14463;2552.272924;2813.043815;2008.816017;2064.695035;2618.889338
14464;3247.714171;4022.568928;3279.551913;3237.167767;3489.320681
14465;981.1034652;623.1333565;633.8951708;761.6865482;705.6840365
14466;1017.465365;670.2717699;946.1121975;611.5022541;1157.072187
14467;1140.555495;945.7918179;812.7501897;1192.21577;1314.432751
14468;1171.136566;851.490134;1477.182093;1159.028064;1285.689591
14469;331.9638535;370.3901847;152.9423747;167.2511331;237.6607764
14470;6172.969752;2104.88849;1547.926899;1535.134412;1603.207866
14471;294.8351705;333.46664;319.8106642;391.2764278;335.5332178
14472;1496.794724;1623.69948;1705.291794;1380.293498;1721.527285
14473;1757.52351;951.6068282;542.867881;816.7507089;920.9174315
14474;1083.276922;542.4123073;419.9238505;334.5151628;562.9974606
14475;321.5072144;486.2324547;419.080529;216.7416633;367.5171677
14476;253.6530877;433.0433004;262.9776284;201.498999;438.1443803
14477;675.3024014;1198.264949;118.4244267;104.3647041;194.458648
14478;1140.960365;267.6500618;253.1819662;219.4642068;1296.17538
14479;2131.947467;1519.574136;1766.185266;2544.545122;1995.575941
14480;94.36042014;178.5565581;45.7807306;124.3332981;41.48871964
14481;90.44949481;126.8881835;206.9346938;109.0429226;137.947559
14482;583.0145796;128.461408;121.2245869;123.7834718;98.7289478
14483;714.6288858;1508.24217;711.1061545;597.0781777;713.1319759
14484;690.7684931;823.0127581;305.08075;569.772116;590.4551584
14485;86.26493107;182.7006948;82.56214206;20.40020937;32.20830863
14486;1110.330281;1771.94181;884.1287707;956.9236139;2011.484156
14487;316.3494473;192.6123785;129.9121401;64.12539844;204.7465707
14488;110.4797618;97.05324999;183.4621139;334.3301362;139.5085391
14489;399.0021568;393.0913387;110.7041062;94.7247167;292.1046812
14490;6543.444557;2491.541245;1725.60208;1693.240756;1790.840285
14491;6162.926794;3903.132645;3918.186794;3201.901461;2937.117576
14492;2584.24715;1501.1107;1512.600779;1144.451444;3783.172689
14493;4852.776983;2632.489316;3185.521568;2808.822737;2328.107694
14494;928.6579325;767.5538345;616.546898;785.7908748;858.3702252
14495;3703.901847;2247.220505;1911.133153;1829.855304;2678.494628
14496;189.3116185;230.4705332;142.8653663;232.6144642;340.5602034
14497;1256.980509;1119.275559;1186.944055;944.4984871;2181.554319
14498;562.2375931;417.6654695;428.0491184;444.2729784;606.3682526
14499;156.1516357;118.0865972;131.1288065;161.9784243;137.8542145
14500;2245.613007;2033.333333;2078.995424;2744.92181;2352.775652
14501;659.2293481;418.2768886;251.1681938;305.1912333;513.6315657
14502;877.1302941;865.1076114;899.1773099;895.4022308;867.9620043
14503;2491.690285;2416.942559;2617.217888;2521.48974;2018.031347
14504;4930.220092;7589.990776;5757.402762;6648.686033;8801.122725
14505;1503.381238;593.4469473;602.9781487;589.5536118;606.4976047
14506;792.3105215;976.5894803;1101.098458;1005.427038;1077.842779
14507;7535.585445;9065.752106;7475.368003;8832.104461;7188.625226
14508;760.0855842;1247.783199;1125.940909;1070.092055;1290.442158
14509;4251.199251;3232.914612;2478.792822;2802.091669;3162.874427
14510;2260.260573;2517.384426;1797.367793;1719.338097;1673.499641
14511;945.6934333;464.8011067;813.2520123;459.1919237;642.6081146
14512;1864.455103;730.1184752;1602.4026;817.3823486;1012.666256
14513;6006.744593;5873.302431;6094.338986;5848.323742;5812.506275
14514;1702.957577;774.0648695;784.5872736;804.6380048;789.266085
14515;537.6181343;249.0235237;173.1711133;149.7972653;214.3248636
14516;2388.778837;2812.192383;3242.988123;3619.927263;9981.655481
14517;1232.5308;1032.388022;610.2406366;799.0588964;1204.343005
14518;954.2896529;434.5781978;159.741865;141.649636;216.3075739
14519;236.7836847;396.4492499;89.42241681;66.77738596;54.30360522
14520;3927.771491;3090.413493;1397.309341;1104.91196;2050.477286
14521;84.63860099;145.4465156;14.88347608;38.66269095;36.72941238
14522;155.3538971;147.2595969;72.06001867;112.0211114;138.9660894
14523;105.552812;155.4983512;14.62564742;41.26342626;37.53072041
14524;393.9913282;607.2348072;271.631737;237.9471263;70.91464212
14525;533.8605727;1135.231254;258.3120843;344.9438909;148.871023
14526;87.64194835;183.3425755;109.1284644;110.1689214;129.9858295
14527;307.2739458;399.6036231;163.6246987;212.154209;185.8736638
14528;1580.729438;1559.756035;776.7590057;969.8700741;1683.173783
14529;75.19234595;98.31157951;46.50726707;33.56472247;135.8306001
14530;85.50763449;426.2518817;105.3887263;93.43528889;104.4935479
14531;105.1792121;144.0270036;102.0659271;35.74560175;143.7135431
14532;128.2458576;255.0600147;203.8495715;64.91427741;88.03209896
14533;509.0887829;919.9563395;140.887724;372.8101183;413.065113
14534;337.8961872;655.1157234;169.7654919;309.9392382;524.4618803
14535;206.8172838;288.4887828;59.53423841;178.7000957;162.4194377
14536;205.4708684;220.3270297;28.82604243;249.5171401;211.5089367
14537;325.5166833;409.6272018;220.4120684;262.1399306;254.9907941
14538;350.7135583;479.5947363;611.7230265;359.3595965;1296.805369
14539;472.0757943;359.0496716;569.2017648;504.2271757;268.5928814
14540;256.0584786;310.4860884;130.3163922;147.4641897;300.5080931
14541;393.4484295;455.0013431;87.93662566;281.7006751;347.2369467
14542;245.42865;154.558511;82.30870368;278.5498417;350.6651124
14543;311.2823682;157.4134012;51.50234659;33.91931322;54.92462583
14544;768.0749385;182.1717749;114.8603694;226.1156706;156.8635868
14545;341.5063852;97.82893233;71.47407442;125.4582629;205.1808998
14546;416.7720573;170.7615491;59.95963067;69.70865941;60.6371962
14547;1012.143216;550.5716221;229.3787175;208.5126545;527.9136051
14548;1136.526262;468.705309;409.0187096;264.0919342;271.7281375
14549;1576.071576;262.8657241;203.4675762;198.5808747;257.4121586
14550;5325.980869;1317.927666;1169.36014;1457.985132;1286.379414
14551;823.3734133;398.9688097;732.1899818;373.8474343;930.3627246
14552;1785.541903;492.4533819;360.6323222;244.6986109;702.4908977
14553;245.0641515;88.42253044;38.00544728;30.60470121;58.67183118
14554;301.4982956;112.8388723;115.1582911;149.1125783;144.7066839
14555;335.4655198;114.1848891;56.57291668;37.53248783;66.59186796
14556;627.6870682;171.7894383;172.1487286;203.0934198;284.1677151
14557;3350.732092;553.0069318;553.4492391;609.2768593;546.4528926
14558;725.4074717;756.5022215;353.243193;227.905471;344.0769968
14559;1595.550654;1036.09459;578.2335577;361.4025811;924.7945305
14560;569.416124;154.088719;111.9904661;152.3390053;127.4522388
14561;445.7281184;370.7899226;235.2313632;223.8908584;305.3486601
14562;874.398714;250.1456243;107.7844855;144.0876936;255.1253876
14563;2159.578148;2238.264457;1617.983344;1483.348106;1802.899423
14564;380.8844969;337.7066446;170.9623141;151.5446065;291.5103663
14565;688.0124353;431.7856979;466.5835068;613.9743206;697.328181
14566;570.5857614;164.2756829;154.2869126;177.1838127;275.5398824
14567;261.8064383;72.42313933;47.40632032;57.62658582;81.62548609
14568;762.9458259;149.3803869;294.0503394;131.7901999;157.7339532
14569;535.8347351;321.8446727;134.3598349;114.0336155;219.6505936
14570;1527.882903;170.0094769;138.1181491;148.7659874;169.5909243
14571;2496.208781;1923.900956;248.8235435;584.8892105;845.1271498
14572;1208.830142;454.3363157;145.3314477;125.3211707;160.0016058
14573;591.6173477;262.1213746;104.3070795;108.9185401;136.5334517
14574;53.0541076;58.44418515;37.73879423;47.93931727;52.87459472
14575;485.2062895;70.836596;65.71766743;53.11277404;63.25496839
14576;81.3550654;303.3703576;45.42270364;58.76638526;1989.704868
14577;247.1223494;399.6711655;96.67226366;108.9680847;125.1150945
14578;878.1256845;438.7042164;95.50430468;84.31788208;155.4244236
14579;185.8929396;41.81840371;39.12079857;75.54646035;66.89551491
14580;1187.434858;536.9272188;114.2239994;133.7608244;133.2322996
14581;926.6876197;430.1269193;215.3082946;242.9612994;414.754599
14582;1034.896667;1328.466116;1233.693206;850.4710786;1130.39726
14583;2186.200344;1034.714561;341.7511654;553.9837337;593.6332857
14584;924.0641212;719.5499365;178.6312507;218.3736509;595.8001425
14585;1075.800219;382.4651037;174.3278796;217.6129018;356.1470467
14586;1764.02003;479.9768513;421.4516305;843.6772121;487.5819049
14587;731.721714;587.2534944;374.7293522;393.8225695;669.4757905
14588;2706.607142;508.4125621;563.8622442;601.9987407;1023.107714
14589;1144.7887;345.908546;423.3160406;315.588543;402.6133688
14590;1333.3625;616.9323752;611.2123787;568.6644132;580.5701154
14591;810.6980189;328.3462772;235.8561861;307.6691779;270.9536489
14592;3059.817088;1011.946639;591.345792;561.1683471;1007.934536
14593;1758.907489;1288.905651;1004.38571;1446.212412;722.9468626
14594;60.50987064;63.23896478;53.81024759;60.64171706;31.32154521
14595;222.9997509;372.0352433;157.6310955;171.0357888;207.8309665
14596;304.8260889;1005.968853;147.6276315;122.9188004;333.6931811
14597;242.2878224;702.2598443;71.68340144;52.15103964;427.2178272
14598;172.2528826;117.0859134;100.214365;229.4587493;134.3150046
14599;516.7587552;947.4499987;209.811078;329.4482741;652.0842806
14600;244.3876702;330.3126465;194.332924;262.9018261;238.3429257
14601;430;484.9684984;379.8198768;560.453347;517.2682626
14602;174.452636;313.8699306;112.3485765;136.1218599;151.1491299
14603;53.34947672;58.7764125;24.97625151;67.75251247;135.5191341
14604;570.6137047;478.1910357;452.1729081;650.1286143;804.36763
14605;2044.152908;2983.38175;1536.745834;1224.947956;1863.042185
14606;59.76388728;104.7844348;216.7574171;47.08274052;60.59001937
14607;820.713443;1823.374908;309.3173776;776.5826845;567.1376402
14608;500.237277;1009.859286;339.0936118;439.2837681;1090.395514
14609;179.1936445;31.30898877;32.80599561;24.54679204;28.74478441
14610;3338.183505;2070.44166;706.8412714;969.0956632;985.8399126
14611;264.2506943;70.05507357;38.01451661;65.27764384;61.0085606
14612;1033.25057;428.4611748;131.3992647;133.7970596;187.6243345
14613;414.8962387;267.6544206;307.6752755;231.4900874;363.66566
14614;5682.979096;10472.83638;9516.167853;11271.48988;4597.607325
14615;668.8484269;600.4871417;521.2098718;396.2754394;920.3486986
14616;147.5964538;32.88414976;24.34092363;24.27254682;29.70569949
14617;623.8376292;679.9758952;455.4301407;548.1612485;539.20231
14618;128.1030958;121.8016774;37.13153457;35.69507188;64.71751914
14619;114.9593808;55.69967785;32.19957939;41.54861105;43.72793267
14620;1371.532625;2402.935331;1409.975548;1333.39671;2359.459848
14621;5476.725019;2959.977643;3384.322356;3193.143378;2209.575739
14622;741.2295157;677.5702051;617.9181945;1005.961307;676.2371375
14623;3566.460742;2983.671554;1042.646053;2462.023553;1881.975614
14624;154.862088;255.7990468;193.4024372;252.34096;215.8430943
14625;102.1436896;126.6447349;91.81020634;133.494294;92.76896837
14626;541.9609027;733.90222;370.3991182;642.0972728;448.3840943
14627;205.3881518;242.6128223;153.2783044;180.3891247;154.7911144
14628;534.9836947;563.3567094;154.9699455;325.2956884;563.5558709
14629;2331.864113;2239.542947;2331.864113;2316.003909;3031.852289
14630;337.5813186;381.294374;277.8573672;901.2875672;257.1853345
14631;282.8092677;361.8840601;214.6417236;528.1623554;241.2851695
14632;313.0870216;347.9351651;148.0569585;310.0556252;272.7890602
14633;1052.469145;977.2620222;1052.469145;1052.474193;881.54082
14634;776.8394009;724.9390143;598.7519188;610.6289399;714.7355475
14635;1565.433415;1879.513014;1565.433415;1596.083195;1563.167384
14636;3412.090707;5594.744762;2171.956723;1100.895412;1882.547352
14637;2155.437495;2447.252456;1550.977814;1804.621898;1900.661332
14638;1059.206311;1339.918961;1098.841367;1052.034933;1189.474933
14639;445.3794562;448.6791321;445.3794562;445.4463935;434.7677018
14640;2193.154199;3206.317211;1010.67975;1431.916903;1410.65849
14641;446.634279;705.9342931;100.3432445;118.537583;389.4098934
14642;9428.100004;8108.421509;9274.336826;8447.053416;9160.459019
14643;171.3709557;191.861116;409.7993;407.7078382;155.7824721
14644;352.0891037;403.1984864;352.0891037;352.1088693;470.3611863
14645;1023.25052;1371.65586;234.6135056;235.5814226;957.384272
14646;335.8247623;533.1667283;122.1543501;107.6462682;424.8491822
14647;43.19457175;155.5123474;43.19457175;43.19456875;49.78818732
14648;677.3137219;632.0178772;688.6305181;606.8071668;678.2822738
14649;2052.30612;2549.879206;2521.31945;1497.159607;1309.576796
14650;665.2858161;1025.862914;200.0705301;443.4148571;432.8251622
14651;33.96184034;234.2738251;33.96184034;33.96189407;243.7614237
14652;198.0275959;174.7466853;198.0275959;198.02687;79.24640328
14653;325.2737881;444.3180716;257.2309402;236.8668645;361.2132422
14654;458.7143542;395.8651619;458.7143542;460.224317;413.6880913
14655;998.8176157;1322.750098;230.9243185;229.9424968;1019.838146
14656;1746.393297;1520.211764;2207.861448;1672.792411;1061.053598
14657;15496.39364;15845.55822;17767.00832;14977.42111;13183.51418
14658;10645.48393;13210.97681;9243.860564;10300.15084;12444.86227
14659;3027.615431;3100.511631;2724.954625;2444.890352;2012.026574
14660;1096.777994;491.6193499;165.3208004;293.3189479;455.4776484
14661;1756.96332;1612.497639;1756.96332;1988.926203;1575.256659
14662;4538.236206;5667.922771;3812.185322;3697.171241;4393.611812
14663;2266.610086;854.9751436;897.1096216;2258.668451;2212.402108
14664;715.1414041;793.4820476;173.5888258;248.1224283;2116.281589
14665;5145.513541;5394.861566;5145.513541;5151.956697;5169.977439
14666;5368.359367;5560.04181;4284.138898;4746.98711;4571.780484
14667;2355.0809;1273.895752;1015.768244;1167.160399;1257.539774
14668;7632.038256;7888.621972;6814.559414;6799.374836;7543.905788
14669;7535.265717;6663.669102;8562.05853;7535.259308;14070.44271
14670;4018.763803;1932.541603;1248.675757;1725.374413;2033.061558
14671;3429.705269;1730.079405;918.265678;1451.499559;1548.943106
14672;3644.139418;1605.781298;944.2157754;1056.514718;1125.057641
14673;2229.337414;3016.698966;2673.463088;2229.337416;2808.732901
14674;2081.335894;2146.380117;2365.539992;1698.359041;1705.155962
14675;539.2252828;575.8087756;474.270675;514.2343088;550.2696989
14676;9592.239224;10803.40318;8947.609696;9595.01462;6276.23342
14677;463.7771638;631.0827315;270.5229562;463.7814971;370.9532612
14678;2274.919851;2330.515697;2189.983821;2140.810462;2247.693229
14679;1726.847555;1524.403704;1665.796594;1792.570644;1470.650412
14680;2067.14331;2821.684503;2525.962793;2067.150156;2608.341521
14681;4135.527166;4360.334781;3847.860608;4135.526656;4251.067457
14682;3592.766024;3510.373904;3592.766024;3593.170049;3424.170717
14683;2054.28464;2846.564215;2490.004678;2054.284642;2592.13149
14684;3793.239033;3431.516207;3460.504397;3793.211675;3383.30169
14685;665.4354045;632.8402616;665.4354045;665.5312556;637.2470373
14686;1104.275896;896.9710903;1104.275896;5077.362799;963.4499678
14687;6522.79006;6620.922668;6487.292356;6561.155266;6571.886144
14688;12632.69409;12630.73333;12102.11633;12632.69264;12137.23762
14689;2728.368484;2892.971617;2412.685811;2391.982254;2629.90588
14690;8886.404736;9140.746741;8112.859529;7976.861614;8796.201848
14691;545.829739;504.561676;152.7703543;174.1107609;383.2629048
14692;647.080698;192.8308286;489.335773;226.1560957;205.3039297
14693;161.2837818;119.52517;98.1854946;210.3222943;121.0723783
14694;376.6992919;150.4761651;376.6992919;376.7057351;219.6104703
14695;2118.780233;1259.829221;1625.062955;3874.715881;2321.830325
14696;1894.333938;793.8641554;965.7488745;1884.635974;1932.900258
14697;3524.319214;2196.672684;3621.942797;3973.445535;2961.667936
14698;1267.369355;1494.101904;1267.369355;1273.776489;1199.322923
14699;528.1832483;478.3851465;237.3569667;211.0946011;377.1034689
14700;1414.117203;1669.60775;1379.519434;1420.027365;1529.409471
14701;6274.057469;3402.349556;2388.661153;2308.520653;4619.209574
14702;238.4733289;632.7047331;300.755756;239.0329678;540.6185417
14703;590.1780513;788.2552566;260.1266255;265.8838187;699.8633453
14704;1416.039995;3705.332325;2772.769029;1436.833671;3370.182142
14705;2028.803674;2364.581238;1627.578228;1784.245977;2304.651784
14706;512.1892061;715.1945319;205.1280548;212.8337437;618.6763849
14707;265.6847238;502.1243342;265.6847238;299.6723643;393.0469272
14708;4860.468781;4652.802656;5276.30651;5275.076296;5037.547769
14709;1485.993326;1492.608733;1485.993326;1486.254638;1419.480501
14710;4933.724758;2452.737337;1204.254502;888.4522739;1546.902225
14711;374.0069053;335.7045294;162.8691649;374.0086016;339.5639144
14712;2595.253803;2670.120065;2333.076571;2259.06935;2684.619098
14713;4101.036824;4743.138698;3116.718548;4115.343995;1398.547325
14714;370.4941479;277.517248;370.4941479;528.9510483;1757.882812
14715;107.6126988;124.4118351;113.8111041;107.6300328;180.085862
14716;681.12145;1030.154507;1128.925428;1049.993269;497.3835766
14717;135.9904867;274.3367152;135.9904867;136.5281963;103.3449526
14718;1708.581896;304.1499208;698.3205755;423.8459096;294.2815864
14719;432.3998378;467.9131194;422.6832969;432.3986845;269.8414361
14720;1913.429429;1481.194408;1111.299184;3877.440871;3307.879182
14721;576.1642384;288.9624196;178.1787362;322.5627271;1443.443487
14722;487.6688884;982.2767643;350.228722;494.561566;359.2012854
14723;102.8820313;106.341487;68.87693031;92.86417417;104.7134146
14724;3643.371373;4374.72431;5588.477671;2583.340753;3162.88697
14725;787.8335236;725.1576253;697.4042317;715.9680182;663.5458177
14726;1101.068262;3528.562107;1107.311049;1108.961649;4612.586637
14727;431.7971069;483.9430762;544.373046;431.7956235;289.5954691
14728;2011.066964;444.2024102;631.8306846;562.324739;347.6326145
14729;2076.841018;407.5109361;918.8359945;521.093536;290.2057137
14730;2106.874767;3178.088355;2490.280491;2173.999554;2117.524032
14731;1690.955109;2583.383035;1732.877184;1944.669485;2807.014386
14732;922.6708731;750.9981099;748.0469417;922.6522979;933.5914466
14733;2119.288664;1740.452038;1627.41009;2012.063107;1831.948087
14734;779.0866445;828.3525033;1200.62779;1269.096301;492.2521197
14735;127.5076045;234.3371242;232.3982342;238.8368377;272.09983
14736;1045.086413;1593.503902;1045.086413;1017.781513;1680.854486
14737;2525.110072;3322.377123;2528.887105;2821.512372;3105.171273
14738;341.9275426;436.1162737;281.4822384;341.9269921;335.4932348
14739;125.1683722;218.2800545;125.1683722;125.1683722;371.3853196
14740;655.1969721;561.5547791;663.9698441;655.1974075;696.4854043
14741;1829.515175;2659.716078;2372.224154;2854.636479;2757.745215
14742;246.4764346;400.0945028;246.4764346;246.4806631;217.7201308
14743;344.8151407;307.0960459;344.8151407;344.8886314;324.5356733
14744;1898.715726;1317.524818;1287.012516;1898.708436;1352.939293
14745;215.3078577;386.841237;180.904159;139.6935153;206.1354592
14746;1191.385933;1289.751611;431.8333206;754.0690767;999.7097199
14747;44.42951531;71.420055;220.3759989;44.43277759;252.855932
14748;390.0272089;449.0010747;365.1812323;802.7992983;338.5752805
14749;416.7877356;603.8128055;495.1975108;354.1675686;307.6399663
14750;254.1451382;297.3585703;269.5669469;247.241361;225.4039386
14751;2196.075862;1416.07837;780.6499717;974.6185351;1469.779869
14752;6429.244013;3842.056081;2499.836113;1028.782384;2189.845999
14753;888.4955199;906.8658796;888.4955199;888.4955864;736.1182174
14754;600.8483157;362.4748602;600.8483157;1422.363388;678.6385582
14755;9952.443042;10142.28473;10066.35598;10004.91425;9569.378978
14756;2976.340682;3361.103576;2572.389709;2700.153446;3774.722078
14757;2062.528923;1337.623948;2062.528923;2062.110976;2205.146928
14758;1499.716996;1310.177048;1038.222775;1539.617391;1085.264889
14759;750.58966;163.1573215;168.7048035;277.681819;195.3968363
14760;11761.27828;5469.969868;4249.248206;8427.169586;5310.391986
14761;529.2910898;498.3373671;529.2910898;366.7155466;569.1665514
14762;219.7490599;314.6409366;163.8142301;219.962432;544.5420861
14763;277.7221999;237.3236252;269.7572755;277.7229765;227.1358478
14764;100.8273916;203.8727128;100.8273916;98.38156111;97.3469931
14765;260.0776627;384.4705625;81.23390222;260.1055596;337.3928462
14766;97.20711035;197.3922795;112.0605972;97.20711035;90.29637432
14767;90.75152418;194.2944051;90.75152418;90.75152418;134.7419955
14768;576.1393045;622.1813332;507.1913301;144.10321;762.125891
14769;847.1195147;623.0413482;253.8700567;1013.353843;568.4485962
14770;4993.0384;2918.994131;1942.95451;2169.65748;2315.100199
14771;1240.86502;1164.846897;1240.86502;1240.838467;1423.721517
14772;153.3485636;170.5860881;261.5881955;251.4698847;163.5628336
14773;352.2254534;186.7873434;240.6313513;240.0553119;290.1192671
14774;2616.080752;652.121197;1277.903819;918.2956134;1701.052766
14775;426.2490873;534.2273382;469.0404914;431.2176649;692.5990937
14776;323.0832443;544.6575739;535.6416837;425.8174218;625.3470482
14777;2433.068686;1672.55684;584.5392628;1353.271154;1163.894896
14778;4067.124221;2494.802152;2336.572774;1898.63615;3032.766017
14779;7948.899753;10677.35564;2813.068807;7973.928413;8454.095756
14780;5504.588707;5532.158219;5470.546264;5342.325744;5562.691007
14781;1220.52552;1426.493385;1134.835057;1220.5404;1667.403428
14782;125.6830597;271.3856749;91.1334884;93.46273824;253.3974983
14783;662.306089;740.2211483;668.0557104;660.3660496;888.4797499
14784;612.5369424;647.3242601;476.6393599;474.9997302;498.2115162
14785;753.6082956;828.3143942;739.3231206;465.7449909;1010.997315
14786;866.5040661;1382.391785;709.1810377;517.1021319;856.6993385
14787;2291.085884;1787.209311;2291.085884;2246.564579;1476.515703
14788;1083.241071;944.8005077;1135.950038;1079.951585;1082.640158
14789;1974.069989;3687.411681;2144.435499;2145.310385;1809.866456
14790;1426.794204;1669.89763;1849.187978;2434.43798;1328.07022
14791;499.6414826;710.7078631;72.37137968;66.96382786;514.6655105
14792;789.1032181;1490.303194;228.7110396;150.8407016;948.0457025
14793;46.25472949;95.28582732;69.48288972;298.5378429;158.2252165
14794;421.5164423;676.742073;51.44812036;86.13390688;366.7108767
14795;111.6085869;176.1227855;22.55545962;13.77381575;112.3742484
14796;476.8202427;818.4788499;46.07079813;114.9253107;313.8082208
14797;379.3668109;605.1492383;92.36521453;39.08305044;395.2742775
14798;280.154969;453.6243312;72.6723149;36.19126133;281.9707703
14799;372.8823169;552.808888;132.8374845;212.5125416;209.9964776
14800;481.0315305;789.1427135;64.22285525;103.4078807;238.421941
14801;372.803344;705.5634864;140.6398032;143.8223341;214.1139019
14802;30.38959069;20.58444666;58.43887908;82.19812452;101.2618112
14803;74.98184966;200.4670934;132.3137347;189.6841479;888.7448028
14804;804.0099502;1540.645103;200.4750448;158.7595756;1006.746106
14805;242.2536549;445.0396986;112.208641;94.64568247;88.6709608
14806;332.0054384;1274.246313;185.9459176;268.599597;1386.377428
14807;357.6324153;755.5355716;470.7074698;671.461823;828.8291531
14808;450.3573801;767.7152752;123.3637087;208.6139835;192.939751
14809;584.7225564;1221.959595;446.315458;453.8541262;1317.671788
14810;177.9175459;511.0703818;98.50433626;141.0483576;466.7949342
14811;2142.109617;2234.460162;2187.352918;2249.073422;4767.549257
14812;1924.400218;3134.215798;1537.616225;1477.073604;2791.628084
14813;81.22548136;184.5463183;98.63601405;78.39055979;99.31138246
14814;232.5579386;449.936209;151.6617034;133.460618;213.0266333
14815;523.4483809;590.5951285;521.0441801;522.8093578;374.0138878
14816;172.626765;319.4091768;36.83962618;36.86033784;162.133904
14817;225.0586742;392.6307341;45.51143435;55.84858281;371.5710848
14818;559.826362;735.6403107;356.5144643;353.949627;661.4886356
