ID_Serie;mae_0ive;mae_S0ive;mae_mae;mae_ETS;mae_NNetar
16105;23.27777778;41.94444444;19.72665115;21.36942676;19.90011262
16106;416.7166667;548.6444444;190.2593167;315.3663739;450.1078908
16107;729.4444444;576.1111111;695.6084355;617.976659;561.2202561
16108;1181.666667;1498.333333;1242.708012;1538.567131;2903.976368
16109;170;268.8888889;255.1713018;352.7640407;257.2297551
16110;110;152.2222222;110;110.9092647;637.0520924
16111;655.1666667;823.8888889;602.7505235;680.3397045;637.9805106
16112;1107.888889;1204.888889;1165.179745;1375.38408;894.3523671
16113;233.2777778;288.5;237.5253699;492.7703254;204.6271222
16114;155.3666667;154.8777778;150.939086;141.7707338;222.6092117
16115;1289.388889;1405.888889;1201.822414;1188.529321;1452.924461
16116;568.8888889;638.3333333;585.5614064;568.8888889;743.2499498
16117;206.7222222;276.0555556;207.0508498;204.8333333;198.3727711
16118;423.3333333;1495.555556;746.0924698;679.4675907;519.3803029
16119;339.8888889;476.5;352.4641542;338.324914;426.0421969
16120;98.88888889;108.0555556;96.06617535;98.93169567;275.7270272
16121;417.0555556;494.5555556;421.9730439;416.5934726;415.8192858
16122;1459.444444;1456.111111;1812.603002;1816.63231;1041.509808
16123;754.4444444;551.6666667;534.2174148;533.921177;3812.686912
16124;1241.555556;1396.055556;1232.857657;1232.03626;1471.591102
16125;298.0555556;429.2777778;268.8037203;312.7595268;439.5160155
16126;2108.888889;2060.555556;2051.356774;3137.472708;1902.068823
16127;1113.566667;1087.688889;1707.608298;605.870535;771.4782544
16128;1257.5;1748.944444;1338.476416;913.2866644;1705.517504
16129;364.8333333;364.1666667;365.5313605;361.1180479;285.0805168
16130;221.4444444;395.1111111;322.1297482;316.6702621;296.0669816
16131;386.5555556;756.3888889;409.1294348;459.8748335;1337.109798
16132;281.9116667;280.2255556;284.6450608;303.8185564;285.3967949
16133;663.2388889;694.95;689.9628249;708.9125414;842.885411
16134;8388.555556;8389.333333;8257.531947;8453.527474;7287.760167
16135;94.23944444;110.7738889;319.4963388;381.5458756;32.53073163
16136;379.3722222;683.6111111;331.7324862;243.8906684;217.2261226
16137;195.3388889;212.1388889;227.9050556;268.8408324;596.8216216
16138;33.95;43.85555556;33.41469021;33.7868966;50.88402432
16139;25.47777778;70.04444444;25.47777778;25.47774451;159.2842427
16140;67.75272222;113.3646111;24.16526226;44.16091763;31.9358437
16141;392.0805556;767.8361111;455.2426127;180.4827459;156.3707862
16142;1840.333333;2271.838889;1945.633848;1943.624844;2171.860019
16143;789.5111111;1305.133333;611.1910541;700.5580652;536.1384947
16144;309.4944444;318.2;320.9807031;335.8824635;297.0710372
16145;2147.844444;2126.994444;2149.135335;2425.443337;2082.771671
16146;622.9222222;585.6888889;628.2453331;621.298284;515.0550415
16147;576.4333333;578.6444444;576.734482;575.6578324;609.7352917
16148;6853.555556;7047.333333;6893.482937;6987.206042;6820.341302
16149;1081.3;994.6888889;1236.845712;1042.237643;351.7200595
16150;168.8277778;484.8944444;156.5009053;168.8277778;287.9951148
16151;131.6166667;139.8222222;128.253548;131.2642021;156.2524484
16152;297;330.9444444;274.8698308;481.1123941;242.5556866
16153;314.0416667;457.5244444;316.0095834;320.2463133;201.0648382
16154;97.695;160.9666667;88.99020574;96.62545301;214.4932295
16155;1427.127778;1832.683333;1499.622097;1509.943445;1204.771569
16156;643.2166667;991.2222222;629.1086267;596.62383;647.6026197
16157;324.4444444;353.2722222;300.2220997;321.7549082;312.4209877
16158;1063.888889;795.4444444;1160.361014;996.0504917;498.7296275
16159;1173.166667;971.1666667;1160.893352;983.6721932;961.3683133
16160;213.9166667;233.8722222;132.3768789;385.8874106;220.0688937
16161;223.4277778;201.0111111;171.4395836;203.1677017;236.208459
16162;857.1666667;1178.444444;651.341545;765.0724542;1312.417059
16163;423.5;534.5;459.6200983;477.8659635;383.0386495
16164;670.5555556;1064.444444;610.3374029;673.2373462;819.3570436
16165;857.7777778;710;893.3928779;857.7851194;1994.420269
16166;175.3511111;245.6844444;80.0385701;121.5010032;108.2871227
16167;1786.111111;1904.277778;1551.465137;1693.743673;1520.96914
16168;121.1666667;74;237.447017;86.2575177;116.3477089
16169;314.2222222;603.5555556;314.2222222;301.5708084;551.1008311
16170;2083.611111;1982.333333;2108.560239;2102.4424;2475.674614
16171;55.35;93.30555556;42.26113614;43.32430824;75.73607733
16172;54.41111111;80.67222222;55.74721683;50.70365393;108.5395911
16173;507.2222222;812.2222222;586.6842683;554.1214061;538.4110372
16174;502.7777778;735.5555556;508.4864423;419.9423823;357.2230484
16175;1677.777778;1277.777778;921.5613605;2060.744023;2107.250333
16176;22.22222222;41.11111111;22.22222222;22.2225566;128.9467363
16177;357.7722222;510.6222222;118.6734328;239.3258545;389.4331331
16178;365.1444444;511.6666667;128.4463225;249.6577526;416.4518791
16179;218.8888889;825.5555556;197.5899501;257.4858073;4287.870452
16180;700.5555556;1303.888889;527.2844;796.141349;1100.381267
16181;175;144.4444444;93.66657053;182.2968515;121.0976033
16182;99.44444444;84.44444444;99.44444444;99.54878976;156.3017667
16183;1611.111111;1172.222222;1433.40577;1358.178341;1729.563127
16184;2450;2488.888889;2173.846099;2348.567077;2275.61803
16185;181.6666667;232.7777778;110.2034615;193.224451;244.5931618
16186;135;195.5555556;87.60643086;144.8789916;181.6514873
16187;5077.777778;4078.333333;5134.251593;5052.1442;6276.197803
16188;4761.111111;3800;4618.275842;4588.424737;4230.090646
16189;239.4444444;318.3333333;277.5016413;242.7631534;285.5539613
16190;655.5555556;450;603.1292876;1107.900232;2312.116062
16191;208.1666667;243.4444444;254.8871813;252.553977;215.4883416
16192;215.3888889;337.4444444;245.8410373;320.2654772;419.1480179
16193;1249;608.9444444;1107.796147;943.0082402;1101.986004
16194;661.9444444;597.8888889;783.1186971;692.8675621;633.5179383
16195;423.8333333;736.3333333;358.0701029;415.4786698;801.6072587
16196;84.33333333;141;84.33333333;84.33333333;354.5816589
16197;296.6666667;790.5555556;631.5301135;296.1329625;4751.309636
16198;264.7166667;235.75;417.3039161;263.2910904;418.5908467
16199;271.7888889;259.4555556;264.0367579;253.5771145;304.2419346
16200;533.4444444;774.3333333;397.1926601;398.390592;363.514261
16201;148.7222222;196.4444444;150.6529089;147.2363861;263.3718747
16202;43.77777778;109.2777778;43.57383181;59.68790368;229.9670121
16203;114.1355556;136.5255556;117.670257;170.5690708;128.8871467
16204;136.9888889;161.0777778;162.2263649;135.5666667;138.7959178
16205;93.23388889;147.9155556;108.5694046;94.2493923;115.6671391
16206;403.0555556;982.2666667;466.912001;409.7019366;1003.014485
16207;485.2611111;474.3933333;471.5687975;415.402226;541.770361
16208;372.2083333;299.2694444;384.4355272;306.7333287;353.8798841
16209;532.1388889;1323.472222;519.7536571;350.5295274;1249.277586
16210;727.1277778;744;727.1277778;728.3803219;339.2209635
16211;338.9116667;466.0688889;342.983871;178.7507677;298.1766363
16212;379.9444444;404.3888889;379.9444444;373.2798667;1584.744494
16213;2118.822222;2370.766667;2121.893896;1861.770352;1950.345938
16214;561.0833333;1424;555.6577539;718.0193976;979.5510755
16215;577.8888889;351;175.8681087;432.6762877;666.3213063
16216;1603.261111;1053.894444;1727.278578;1849.383097;1307.964167
16217;426.9444444;1042.222222;444.8063089;577.8874172;1322.476767
16218;82.47777778;145.95;78.61563949;81.16913307;241.8744862
16219;3113.333333;4107.777778;3113.333333;3114.65836;4458.237323
16220;586.165;782.9288889;682.3667201;945.5957843;303.0783624
16221;322.85;361.5611111;324.7660424;321.1074024;1132.283599
16222;690.1488889;757.925;823.5708169;745.548627;682.2583699
16223;202.2644444;125.2055556;226.3858921;191.2476606;266.3657663
16224;97.59611111;139.7755556;97.05800923;112.3880623;521.4684702
16225;511.9444444;491.9444444;390.7847663;359.9791934;494.2964679
16226;1369.277778;924.5555556;1065.25919;863.3535722;457.0735961
16227;942.8888889;977.2777778;1027.117647;984.7563365;1204.465841
16228;334.6111111;1006.444444;372.0584831;357.8094966;318.6841202
16229;242;444;251.3868386;251.4268907;255.1448259
16230;1263.888889;3173.333333;1210.469209;1247.222222;1979.509527
16231;3766.666667;3200.555556;4912.18585;2277.071374;7098.295177
16232;127.7777778;285.5555556;128.2048092;120.8591336;470.6893363
16233;683.3888889;250.3888889;593.4230821;630.5876414;298.2885874
16234;2784.444444;2342.222222;2784.444444;2749.374979;3004.908187
16235;192.7777778;301.1111111;192.7777778;147.0144097;164.5344811
16236;4401.111111;1768.888889;2394.812048;3766.305194;2650.207866
16237;528.2777778;1132.166667;476.5988545;574.5141506;716.5007432
16238;4584.444444;6587.222222;4800.547961;4719.972751;3859.87238
16239;1271.666667;2903.888889;1297.54604;1266.569243;3074.992771
16240;121.6666667;138.8888889;130.2993456;130.3975308;163.6472086
16241;379.6333333;479.9166667;385.5066667;634.9124282;221.5739309
16242;216.2055556;366.3833333;237.2255113;259.7689944;144.6674858
16243;1676.944444;1241.444444;1471.098163;1214.379169;698.8873116
16244;960;1183.111111;1081.42597;1103.131792;947.6285882
16245;307.5;600.0555556;307.5;449.5202336;530.9688514
16246;151.6622222;201.1783333;136.5312615;242.1442617;265.1722037
16247;196.1055556;208.1166667;264.8670886;205.1813383;82.97023594
16248;101.6166667;125.7377778;107.181623;102.0712381;113.7615892
16249;530.9166667;1343.838889;559.85716;458.8958999;948.1981376
16250;519.4888889;540.7094444;493.626129;425.2919071;604.2629741
16251;135.7277778;142.9;136.9339145;134.8076927;144.3344494
16252;422.5266667;357.5783333;348.2538215;334.6640039;482.8804916
16253;536.7888889;1511.866667;504.7174455;367.5567039;1548.708523
16254;658.0277778;588.8888889;658.0277778;662.4159181;352.1821187
16255;385.0622222;523.7722222;358.1572563;284.5287973;332.6481374
16256;112.4833333;110.7055556;130.9835627;111.7277669;152.684385
16257;2744.377778;2943.75;2330.142476;2332.963145;3303.398954
16258;568.8833333;1606.327778;527.7014011;508.4124175;721.3000094
16259;749.9944444;728.6111111;749.9944444;415.3341799;663.4903641
16260;134.4283333;100.9605556;137.6280328;157.032713;114.1116944
16261;354.3333333;640.7222222;883.4039;377.9940849;439.4387658
16262;1480.8;1048.016667;1566.654966;1669.814165;1120.803345
16263;551.6666667;1002.5;581.7525699;762.9080767;1029.421025
16264;113.4611111;170.2888889;96.55957642;104.0923128;301.722232
16265;321.7777778;547.6111111;321.7777778;322.1215192;386.0474093
16266;67.92333333;69.79122222;72.90083073;82.94041612;30.82846755
16267;39.80222222;84.58388889;39.82517767;36.45038141;43.72515295
16268;234.3066667;130.0733333;257.5879193;212.1328588;241.4470503
16269;84.62111111;122.0222222;89.08208243;97.27382665;561.2410684
16270;3281.111111;3436.111111;3098.629855;3333.231584;3522.386392
16271;3032.222222;3241.666667;3290.897219;3254.090892;1681.770768
16272;278.0111111;720.8388889;554.1566237;747.8797471;273.3296879
16273;89.67222222;99.03888889;92.44259746;99.22328803;161.0758901
16274;254.7944444;366.5111111;245.6061419;385.7558756;252.5659292
16275;62.78333333;154.2388889;55.09315918;64.14178838;65.07330286
16276;337.9333333;460.4666667;435.739346;427.3022145;452.2975221
16277;504.4444444;478.5555556;504.4444444;503.819188;690.683222
16278;220.1611111;290.4388889;264.4827579;249.4357031;288.2695977
16279;624.5555556;756.1666667;1006.276086;610.1039796;458.8474382
16280;1001.055556;2897.222222;983.3007372;982.0103205;1477.065159
16281;258.8888889;253.8888889;194.9744851;214.9889657;318.0057732
16282;246.1888889;404.65;326.5561885;309.7478125;363.41539
16283;546.0555556;490.7777778;546.0555556;594.252755;436.8952801
16284;262.9388889;273.8611111;214.7797591;225.2156653;322.5010349
16285;467.7222222;891.8333333;633.6939425;461.290464;493.7606238
16286;768.8888889;2581.777778;768.8888889;588.8489704;1252.47654
16287;1651.166667;1028.944444;1487.539214;1456.754068;1592.665057
16288;66;77.72222222;72.26902951;72.29429858;178.7000544
16289;1187.277778;704.3333333;1037.181389;1312.799646;962.7074859
16290;313.2777778;311;361.6602494;298.2057997;189.4436368
16291;241.8888889;362.9444444;255.1817063;256.0805342;493.6709185
16292;75.60611111;238.7066667;61.96067636;125.8674144;82.5213306
16293;123.35;179.9611111;130.975991;156.1502353;113.2181862
16294;230.6611111;359.45;215.6803133;148.0263476;232.1384152
16295;259.1944444;896.4555556;258.9606033;266.0669909;546.4329874
16296;302.5555556;1019.555556;297.1932018;274.4075699;390.2565045
16297;148.4833333;188.705;183.2570581;241.0719205;374.1695405
16298;746.45;974.7333333;727.5949245;732.7401762;2931.257234
16299;84.26333333;178.0766667;85.81511609;84.26333333;144.3476851
16300;532.6277778;521.6777778;599.7654349;869.6418691;1104.606721
16301;206.5861111;278.2172222;249.1977282;150.1980654;156.8615619
16302;468.8611111;442.4055556;545.7966464;458.5646327;529.8766603
16303;314.9055556;392.8555556;528.6513694;320.777575;435.7273187
16304;454.6944444;985.9166667;455.0698653;304.0067169;334.9645647
16305;124.9944444;489.3888889;224.1950776;126.993653;458.0108034
16306;101.8371111;91.38505556;120.4777262;133.6500862;82.56262348
16307;85.29777778;132.4761111;73.74035649;86.57800723;131.0134691
16308;693.8655556;649.8933333;781.7361206;585.262513;764.8494161
16309;113.3788889;177.3211111;126.1298801;163.7113191;103.7864814
16310;199.0427778;153.7055556;191.4270613;260.7739216;256.282155
16311;260.0166667;434.8166667;260.0166667;260.0162188;397.9048026
16312;117.4961111;129.6988889;116.8736301;94.49238008;495.7435723
16313;283.3277778;313.4055556;298.2399707;291.1779901;139.6720145
16314;84.675;122.9277778;95.04043219;78.28297249;90.78785657
16315;546.3611111;405.5222222;517.5024865;440.6855661;703.4426667
16316;52.25555556;67.47222222;51.83757408;51.83472553;41.55195174
16317;80.76222222;101.2772222;87.40901483;79.25355437;79.95725431
16318;227.6166667;380.7722222;226.6695155;284.0174009;204.5460736
16319;71.52777778;261.6611111;71.52777778;75.88370306;378.3493671
16320;653.6377778;762.5261111;790.0477218;874.8050482;174.6939787
16321;415.8055556;687.55;450.7931534;409.0437693;2014.066687
16322;485.4827778;513.3661111;554.6337735;521.4214717;271.7176284
16323;101.8777778;165.8466667;108.5160354;108.4481367;136.3364877
16324;175.4344444;165.1722222;170.2109796;121.6419485;838.9868573
16325;297.8444444;306.3888889;297.8444444;297.8440044;1195.726683
16326;403.8888889;401.1111111;319.7088767;415.3153908;300.0038797
16327;357.2222222;383.3333333;361.5946001;371.2943982;403.6507832
16328;1211.111111;3650;1084.735065;1586.702111;4303.106382
16329;171.1111111;163.3333333;167.0778823;154.8233747;159.2290885
16330;75.77777778;157.1666667;68.62747733;59.45746024;57.56245715
16331;63.38888889;87.33333333;54.19781229;54.17493765;76.19302451
16332;1622.222222;2455.555556;1740.984014;1622.222222;4588.972271
16333;556.0555556;1666.833333;1115.83403;902.1704721;385.2760861
16334;486.2222222;381.1111111;544.5062321;533.2147322;358.9404488
16335;880;1578.333333;730.725553;1075.686725;1323.605848
16336;275.5555556;627.2222222;275.5555556;2062.467595;4316.503484
16337;725;665.5555556;686.3500782;389.4308371;1682.776897
16338;882.4333333;1179.544444;680.0414669;640.7026963;1107.642825
16339;399.0555556;460.4388889;330.4783755;369.7249343;352.1224691
16340;219;441.1666667;219;216.3898271;1566.469385
16341;641.6666667;788.8888889;494.74153;225.3297284;1926.432542
16342;893.9444444;1092.577778;1081.152656;1184.598906;688.4972563
16343;218.2888889;203.3666667;211.940666;224.890432;230.1948143
16344;432.6333333;530.9111111;405.8661366;330.2693158;234.9864975
16345;324.6555556;736.7166667;563.382571;466.0371911;893.4945968
16346;199.8055556;189.6055556;165.7038829;223.6579618;212.4216285
16347;244.7611111;534.7722222;281.1953821;351.5530615;273.9522663
16348;1230.927778;1429.55;1278.467724;1412.876286;1524.010096
16349;1490.361111;1702.827778;1456.315958;1462.872996;2173.286115
16350;402.1027778;568.3038889;371.1908552;242.5503045;396.9932242
16351;59.16666667;96.45555556;53.13301946;53.29244633;60.00138331
16352;35.73888889;27.53888889;20.50155317;69.25798425;53.05570065
16353;417.7777778;728.3333333;417.7777778;511.0170085;792.0841734
16354;389.0744444;552.8555556;358.5927223;214.6630922;360.6411699
16355;177.1111111;297.2333333;202.9720605;173.0333333;411.9730819
16356;2813.644444;2976.2;2382.054955;2319.069238;3356.409521
16357;56.91166667;76.74222222;60.75848021;69.16962052;104.6749597
16358;66.46111111;191.3444444;128.0666245;62.64266333;387.3308497
16359;45.02777778;127.8722222;83.47442791;33.6132643;112.104791
16360;3607.222222;3553.888889;3632.636627;3632.628782;3362.959202
16361;911.2277778;619.3944444;845.4709802;907.3785773;1279.78053
16362;1388.95;1108.244444;1388.95;1525.973553;1335.981059
16363;88.28944444;84.97388889;88.28944444;88.28998823;475.7131405
16364;749.2555556;899.0388889;1112.30545;895.1992048;3019.036698
16365;192.2666667;155.6166667;259.5883468;195.5349821;163.1234816
16366;326.2;2339.311111;373.5810527;1628.458773;1577.533492
16367;1730.5;1711.944444;1730.5;1672.490829;2386.921082
16368;343.0111111;1135.161111;221.3692686;735.4525092;355.9212643
16369;78.16111111;213.8777778;95.37512267;103.9624933;115.9668275
16370;87.8;824.0111111;87.8;54.20837817;120.0076349
16371;421;1638.777778;964.0999835;412.7631026;1684.212751
16372;702.8944444;898.1833333;1044.973207;703.081897;3146.778316
16373;562.5111111;1142.983333;423.9623272;950.5291982;706.6007396
16374;91.85;263.8277778;109.2062039;83.35140169;156.4612062
16375;144.7333333;898.2666667;144.7333333;131.9083102;97.53383329
16376;436.2222222;1693.555556;422.3409712;424.2489915;625.6341074
16377;1257.388889;725.5555556;841.6750512;1060.866301;917.414878
16378;1739.888889;1259.666667;1204.799057;1158.078144;1346.963546
16379;3658.888889;5277.222222;5192.943;5444.373775;5218.633068
16380;1116.333333;1180.055556;964.5282522;661.4393339;1130.870469
16381;455.0555556;244.0555556;245.751875;332.2234021;415.203478
16382;5155.555556;5551.666667;3385.427327;5735.791368;6250.126036
16383;1549.277778;1025.333333;1180.426459;1642.698749;1254.903083
16384;326.3333333;472.3333333;396.0438711;420.2017614;362.8651731
16385;12652.22222;10085.55556;12652.22222;10727.27071;7398.277532
16386;309.3888889;177.6666667;525.8712458;576.2316315;224.8045572
16387;260.7222222;181.7222222;511.4426472;514.2723673;140.029687
16388;420.6666667;522.1111111;415.0229896;407.1240998;867.6846173
16389;350.7777778;417.2777778;338.6592285;345.3650416;1458.453064
16390;642.6666667;536.9444444;613.7732354;915.5989756;813.4347171
16391;656.8333333;544.7222222;633.131661;802.8803357;840.3251859
16392;56.35;99.31111111;69.79214595;98.41730379;58.22474375
16393;53.37777778;71.51111111;65.53602206;88.42359704;56.95927518
16394;98.44444444;342.7222222;100.5852968;103.6019593;150.273358
16395;62.72777778;237.0888889;81.32157519;71.93964708;407.9408786
16396;2235;2178.888889;2086.557128;2248.795347;2166.183424
16397;2194.444444;2159.444444;2146.259207;2163.742729;2167.321753
16398;532.2222222;5289.444444;2581.174317;627.4731674;5837.936046
16399;778.8333333;1072.833333;847.3393342;781.7887242;1020.763152
16400;409.4444444;805;515.8665668;409.4458219;428.5878282
16401;409.4444444;805;514.6333221;409.4452923;449.9806275
16402;55.9;91.98888889;37.73779985;41.01049335;77.24599836
16403;832.5;1280.222222;524.9831203;758.4560621;869.623268
16404;371.6666667;572.7777778;234.5276479;413.5967197;569.4875003
16405;127.0555556;87.27777778;194.6611126;93.42515426;70.19738941
16406;132.8888889;88.38888889;109.709285;91.88658458;58.92851508
16407;120.2222222;75.11111111;111.0246406;120.2709827;85.79796222
16408;115.2777778;72.5;94.42167994;109.4830945;79.13226964
16409;250.1666667;290.7777778;227.0437542;249.2393664;134.5571683
16410;1296.666667;758.3333333;1296.666667;1471.426287;2068.422452
16411;170.3166667;163.7333333;170.2764867;258.1317883;172.1786178
16412;711.1111111;893.6111111;865.2670274;686.5033018;975.5413211
16413;1228.555556;1571.944444;1402.360207;1262.993283;806.5864286
16414;144.6055556;239.7722222;105.9302431;105.9435107;238.9261585
16415;922.9444444;817.8333333;607.3228074;820.9111838;902.953029
16416;473.5555556;1472.944444;508.2184088;1049.721041;1177.181723
16417;988.7777778;1204.055556;1178.929962;977.1355279;1556.177162
16418;1004.888889;855.9444444;984.3626238;917.1246741;884.7626705
16419;587.8333333;846.2777778;594.71688;517.4857469;580.9825058
16420;62.05555556;88.33333333;70.26668772;224.4677288;291.5592447
16421;248.5444444;395.5055556;331.7403129;322.2359695;420.7655755
16422;559.8888889;486.3333333;559.8888889;556.8475725;388.0239129
16423;288.9555556;298.0666667;245.2340862;257.1227041;382.343857
16424;276.3166667;217.8777778;251.6972917;260.1771008;290.306471
16425;1247.222222;1767.222222;1240.439045;1426.170315;1138.509747
16426;1171.111111;1393.888889;1397.153335;1322.976647;1112.985217
16427;1359;1552.611111;1359.478728;1359.835948;1501.738297
16428;1392.277778;967.7777778;983.4639325;1695.909857;1055.368802
16429;441.6222222;594.5;563.1005626;414.1702895;718.0912746
16430;1888.888889;1511.111111;1642.159966;1631.186032;1683.74027
16431;613.8888889;1130;1677.593734;1457.334407;866.0953456
16432;522.2222222;1015.555556;782.1584779;1243.91127;1092.273212
16433;914.4444444;3245.555556;690.8172048;993.608519;1899.357782
16434;18.38888889;21.72222222;107.0657006;16.5191723;174.9804372
16435;264.3888889;360.8333333;248.0779788;248.6557561;222.1291811
16436;79;152.5;85.27977973;97.83739022;24.89909222
16437;77.61111111;151.8888889;84.09673814;95.99002651;19.0232354
16438;185.9444444;208.3333333;134.9670267;143.5028958;177.5265773
16439;181.8888889;195.7777778;131.6908443;133.0964706;161.458569
16440;1956.166667;1046.833333;852.5160315;1426.795001;1269.759108
16441;1243.333333;1500;1120.821055;1136.216348;1310.387239
16442;1865.333333;4417.611111;2388.756119;3282.628745;4205.086947
16443;765.1111111;1107.888889;817.1417831;695.6850918;858.9627752
16444;650.2222222;2178.722222;1412.676957;1625.074643;2676.374201
16445;2614.388889;2478;2437.95893;1986.69111;1990.287942
16446;774.9444444;633.3333333;622.0340321;494.2086714;658.2303556
16447;4406.111111;5679.444444;6060.125447;2801.237156;3875.710068
16448;396.5555556;388.9444444;444.6680708;538.3791901;516.4230428
16449;126.7777778;222.4444444;221.4439628;123.9849759;255.7862962
16450;169.5888889;365.3944444;260.1439998;106.2262229;158.3955623
16451;89.37222222;147.0722222;473.0223662;263.2416179;99.02916667
16452;114.8388889;71.83333333;473.8025625;351.1310873;185.4613477
16453;957;1149.055556;768.9579219;820.0714196;710.3725388
16454;678.8333333;2351.444444;665.2820913;578.6317026;2508.07716
16455;559.9444444;626.2222222;583.5346329;577.0573742;840.323324
16456;1580;1841.111111;1683.087826;2170.106348;1574.746639
16457;2615.5;2031.833333;1451.07003;2462.897973;3988.01334
16458;2499.388889;2126.111111;1538.779212;3957.604979;3852.770591
16459;3515.944444;3351.888889;3462.016514;3608.622484;3048.476895
16460;3300.333333;3166.944444;3244.318625;3358.559447;2830.890969
16461;159.3333333;289.7777778;387.5530826;284.9406372;199.1397404
16462;747.7;942.4833333;747.661145;740.8092247;1631.451264
16463;1732.833333;1401.777778;1913.760261;1969.424919;1476.564943
16464;2852.666667;4320.888889;2852.666667;2124.011276;2071.324509
16465;478.6944444;559.5666667;602.802387;506.421598;577.8963459
16466;1479.833333;1403.722222;1500.056789;1465.330955;1427.751856
16467;215.7888889;391.1833333;252.5372026;306.1192865;432.5507182
16468;1279.238889;1434.155556;1285.791619;1285.96821;1207.87638
16469;1569.888889;1775.955556;1532.089132;1556.769774;2000.550577
16470;462.5;552.6666667;456.6235415;431.082804;455.3919256
16471;337.3233333;480.4061111;317.7932976;138.0657487;179.3258775
16472;161.1277778;222.0055556;157.8170921;158.7167678;293.8939517
16473;2151.883333;2375.488889;2156.06849;1852.659615;2014.102722
16474;62.31888889;77.45111111;80.26517543;72.62924779;82.75400406
16475;253.5;117.1111111;179.5786829;165.1095938;1437.832165
16476;416.0555556;628.7777778;501.0592175;432.1122809;481.4919145
16477;64.07611111;77.85444444;93.74934432;83.61434684;71.54291258
16478;868.0333333;643.3722222;868.0333333;868.0301357;2172.519188
16479;1535.322222;1073.394444;1641.253371;1753.985596;1329.964372
16480;401.1716667;465.6011111;378.7598203;333.6940069;482.8020311
16481;550.1;773.4333333;819.7959877;708.3841984;605.4589991
16482;268.4222222;270.9722222;269.8543859;185.6756708;293.1109072
16483;813.65;1397.766667;879.0177598;949.6925875;745.272266
16484;470.65;672.2055556;438.3890061;471.0355954;592.4344614
16485;943.0333333;1104.977778;748.3778938;838.8914344;881.1534497
16486;936.9444444;980;938.6352895;935.723802;906.8204808
16487;11294.88889;6268.222222;5098.64125;5168.134298;6112.145121
16488;511.4444444;813.8888889;514.0486061;874.0695904;802.3583456
16489;54.30333333;61.12333333;155.6822039;74.8835892;68.76693887
16490;1462.944444;1739.472222;1755.308463;1351.677156;1705.807665
16491;1254.088889;2014.105556;730.8731647;537.1132069;1295.057393
16492;75.64388889;137.4183333;52.33990632;61.27389938;55.30211225
16493;501.6944444;629.0388889;389.5882341;371.7577154;588.6611013
16494;627.8888889;1174.494444;708.6491334;350.7609424;679.9833168
16495;362.1444444;398.95;406.7525269;308.71662;347.902472
16496;283.5944444;296.6222222;283.2756562;245.084243;223.2732623
16497;530.7555556;568.4777778;365.8243121;480.4817198;447.1823044
16498;505.5333333;604.9166667;437.0206027;325.1318559;526.3009893
16499;444.2944444;517.4277778;439.031818;505.6116946;438.961719
16500;382.8333333;587.3333333;400.7931152;382.8340752;402.3433824
16501;554.95;1153.588889;681.1659497;655.0573565;1394.881804
16502;315.2777778;421.0611111;325.1474958;329.6001972;349.447899
16503;291.3;333.9944444;345.9715044;346.0185581;216.6749208
16504;925.8555556;1741.061111;960.1027128;1184.349484;840.0303972
16505;187.15;221.9277778;268.0498884;199.4069886;181.0625024
16506;519.9166667;836.4055556;565.8482936;569.1355094;845.5710563
16507;778.4555556;1440.733333;714.0415806;753.7544106;701.9451682
16508;403.0055556;345.3777778;400.6438296;403.0056558;494.7049543
16509;1246.805556;598.5111111;622.5912224;860.7757761;657.5730805
16510;15.04444444;34.9;15.35419901;16.35759321;62.77071493
16511;425.8333333;832.2777778;322.0059118;430.5726898;4298.239611
16512;193.945;227.5083333;468.6499207;297.0128019;194.940405
16513;183.4944444;198.2238889;486.0655943;179.1774728;681.670616
16514;2964.655556;3401.755556;929.7368732;2469.473516;2239.483541
16515;84.315;201.3905556;70.48973742;136.3353336;80.98159108
16516;546.6555556;667.0611111;461.6722004;471.1109026;646.3013829
16517;65.97944444;165.5394444;79.42866833;35.75361615;29.5166464
16518;411.55;403.6222222;663.3227297;305.1632752;420.8042611
16519;428.8111111;178.3222222;426.0822222;492.1807513;868.571418
16520;297.9444444;318.9222222;494.1554064;232.6824692;237.0786652
16521;297.3166667;351.9388889;252.3404863;224.7670726;330.9067496
16522;346.0111111;387.8611111;309.001842;363.7163545;370.8082288
16523;457.7777778;606.6277778;361.9422695;279.1495738;744.2364881
16524;411.6333333;533.0277778;389.873505;318.2686665;247.2208187
16525;23.2;118.8277778;27.77419561;23.20013653;61.29757723
16526;234;301.3444444;274.5724096;252.9577527;363.5066883
16527;2229.5;2796.5;2324.219693;2480.401501;2775.725482
16528;827.6111111;637.3333333;461.9697763;707.6353562;534.9551577
16529;208.2055556;168.45;183.5700687;189.2618316;388.887327
16530;1549.888889;753.8888889;597.1520858;727.3479905;698.7175564
16531;1387.944444;858;1184.44698;1114.152304;939.4832281
16532;85.6;108.0944444;186.7829306;84.50954564;119.8507368
16533;482;436.8888889;440.5354779;479.61609;428.6566304
16534;1455.388889;868.9444444;1023.675281;1137.050009;1081.400385
16535;167.6111111;498.5;184.6027857;181.0582116;451.6964161
16536;156.2222222;172;156.2222222;156.2222222;151.2580341
16537;2272.222222;5760.555556;2640.192387;2813.544789;4383.960093
